level,title,sha256,md5,max_score,rateave,hardrec,difficulty
★9,Alicia [SP Black-A],4624c5122ecfa50554bfa6a03f7d28647536b47a6f5b53e0f22f8aef73b2257b,927e36c8fb022ece2d999774cdbd01c1,3416,98.5875,11.59,5
★9,AXION [INSANE],b4f389cc1828f3dbb5cd963def5ea6fd35721d617ef65bac73a6fcf3d67c4ddb,e5c37ffef1401274cfc59110df6b0b86,3302,95.5179,16.05,15
★9,BABYLON [7ANOTHER+],21282d7c06f295d7532216d29e7b975e806ce5f34ad9fc051831c546acd810c0,4c4ec305de0dd40bc5d2f709f1bd1497,3446,97.381,11.81,9
★9,Bloody Malie -Ex-,4fbef0b99b7c6db56a1133eb843b8942483708e87cf952cef4205171fe605925,5fae30bee9c1eac274eb919d2c94aac0,4198,96.2482,14.01,13
★9,Blue-White Crazybits[ANOTHER-],f2c4a5490ff21e58bbcf2dbee811433713efdad65970f826aa3553a512fcfcb6,bd3ed464b4cafaa0818551515c993cfe,3622,96.7007,12.37,12
★9,Castorpollux [MANIAQ],a514e29f466b490f9ea0cbc7047997eb4675d4d78c5d5f22951119eb8d043ff5,6ad75b7e4b0f829990f78a1388bd1727,4272,98.063,12.3,6
★9,CO5M1C R4ILR0AD [ON3 M0RE 3XTR4],25d9d442e226ce6b8fd7c061c7427371cbd2e7300109f2cd5687cfbf5dd61146,efae90d527a71d753ea7ad2847ec2006,4212,97.0857,12.33,10
★9,Dandelion Sparkle!! [FB],f08c8ede2edb8077b6ded763a2c9097a5be56240027d59e405a1a3240fbd9e29,188ac44b91c8f97436dd74b2d6825f2e,3892,97.4113,14.14,8
★9,DataErr0r [ZOI],5925112b56dd12adabbbf9af52a40c17f8019c41ef32b70e694a23c3c98efc8c,8632a98a865d46a850e4cfbea7225109,3566,97.4201,11.59,10
★9,E reviver -imaging you-(MANIAC),d2fb55305078f6fc89a4c07773733f675fb78887790964b174d7092ad31a1396,3d6c4e9dd1c87def0e3e261204da58ad,3828,97.3158,13.15,9
★9,ERIS （Another+）,7fe375e5bdd54303fb40699ea4f497ceb221f386d33f78b5f5e61ed6eb416e0a,cd78da88201c01afb934bcba55f955cb,4086,96.2983,14.13,13
★9,Homura [AKEMI],608a606e29883ef98e61200f0e8117cd2625eac6aea8aac6509ae5fc108548ba,d6189186dfd1a1e9029fa5a9e7e16441,3970,99.2317,11.01,3
★9,KISS CANDY FLAVOR[HARDEST],0875866b81387fa6354e378d8341a56d2e97a688c7fe8f2bd3a88fa3ded47cb7,447a0f246986d7173bec5392e63207f8,4742,98.6451,9.87,3
★9,Lapis [FRIDAY],500564f13db82d80a3945a6597ad90035b9cc1b49295eab20954498a87d4f421,f378874acfd34e09e2c1be0a1b7fdb9b,4002,97.4638,11.87,10
★9,Lucifer,56bf4e33239eaeed65bce1346c30793f734715ada93c6b41293eb755520c1411,e039116cb3a00a7b6e489eaf16a77a3f,3538,98.0639,12.08,6
★9,Lunatic of the Full-Moon(EX7),1ff72c5a98e5ff09ae5633f1bafa13be2a784464bd462c07c3010ccb60e596d0,7ca233100b95b9ef2f0c1501699b0cc9,4606,97.4544,12.39,8
★9,Luv 5 Dancer [EXHAUST],17fa6b1cf04a7c663bc48d48f29fc77891d1f393898f58d7c213eca386194b7d,2941c7e5ef09640b30fb9d3ca6293bb0,3914,98.0071,13.07,7
★9,MANIERA(SABOTHER),745c06d0965ea85103ee07bad612da3f6f311386c48b1c97ec1797a3028a11f4,5db7f37819b57ba62a8661fd12851be0,5040,95.7738,14.57,14
★9,Merry-Go-Round [El Dorado],e6e2fdd199b567798885cddc75965400ff3dad62d4ff44484d9fec84106045e3,27adc9d365ff31d58e1497b5d3ffba5d,3876,97.1233,12.41,10
★9,MooN -SP ANOTHER-,13af81fa3de9dd3a27c21a6577897855eaec85365a31572e3028ccb788caecea,0ab22f8cc36b18e6cce19f5f0906d71e,3556,94.2492,13.92,17
★9,niKu [0209Another],9e14131952f5732ee12cea7195eff15ce830b73d6e27741681b5ac534aa36986,08d5817a8d2c80c30528584655acd19e,4180,96.3576,13.42,13
★9,Noah's Ark(another7),42394264a462440faf23905a8b7b8cba7b6ae2287934cff864d93cd9681e6e98,154c2561fd311e0d4822ac5340049c75,4444,98.3405,11.35,5
★9,Pangaea[air mix],cf068b2016d182a9715c380e9e3d7c4f85a3509b8fc2780b831cef85434a2d08,6dc3b133f3dd786ecc9c2cfcc9f97a5f,5330,96.182,12.46,13
★9,Party 4U (MANIAQ),b0e22ad1be8716febc3962b59ddd10aedb25d5602aed1b7083ad14b7f0d86457,18adfdab3665478691bcb38f9413daaf,3698,97.377,12.51,9
★9,S[ANOTHER],920423beec7e6195e0569fe73dbc764f57e8d0ae1d789cbf9e450bb85c3e8977,5d6abb820987e25c784c49501bf9246a,4646,97.8584,11.79,7
★9,Shade of Gloria [F],3cd9b3b2777c815c3788281cf1c1fdf5ba6a7d8c3580b5d5180f752a2325dcf0,8a77e0361ff3521b17371efa3519b053,4690,96.1514,13.69,13
★9,shooting_moon(Phantasm),2ae6062a919e7fcc3fcec41b90092cadfc2349c3689327d83fa0fc9fe953c006,c19a730224ae0636cd42ebe93b4b1e13,3606,97.6497,11.48,8
★9,Strahv -Encore-,162ce72ff89213cf87057b734b4b376589b8427865e1ed740161950f0227c0d4,8faa0fc06a989fdb3f153e38ac7efddd,4030,99.1253,12.07,5
★9,symbolic gear [fk7],1b6b55eae647ec2813b7722e4b50c3f56c6d9e25c7121c846a0fd238144e8647,5cd6956a9991f6b45cd31098642e394f,3280,97.0427,12.96,10
★9,Uncle Arabian (7-Extra),6ade7d62e17baefbd40c08f4ffd9a5e189d5560fec338942a4494156605c5023,e1a95a1d8563eb10355121fc12544aaa,3528,96.6411,13.42,12
★9,VALLISTA [SP-RX ANOTHER],3c32770185dda2b164d8338cfa13ed115e65ea5a072110e300d3d84138725df9,7f4cc6d51435b913729aaf1e44ea8601,3494,97.7247,11.98,7
★9,Wild Clown(7key-SH),c6eb3836a4092dda5b9806bbd629d63d841a067295c607c55e1eedca2b80b935,2b616cb6c4c80891834643f2c53bf2b6,3780,94.3055,15.63,18
★9,★LittlE HearTs★(AFOTHER),a1c71bed2c648996c6faab00c18b9a8f96a8dd6c86dea30241612006a36be74c,393260af90f9df91eef6f44947986b30,4416,97.6506,11.65,8
★9,その斯くも美しき紅に,c706b85d27975997664ac92bd5f9c3ec1a0f9aa0dfdb4b654d25805434093218,f310131399440c8d07fc5e14e1f262c4,4200,98.1607,12.73,6
★9,にゃ [あずにゃざ→],0a39c3f09b2de2aab36495ded5581281ff98bc193678723f303508099b7500f0,1908a704169ccca086612dd4dcc50c8b,3536,96.981,13.24,11
★9,スプラッシュコード－０６ [ANOTHER7],bd61e093ace759355bde47878ba29b31f439f1647d6a57161ece467cbb9be3c7,9b265e43a7667f024559287c43eda865,3510,93.5755,16.53,19
★9,ティアオイエツォン(Extra7),b3063d5574f2430037ac66e5d6f3c27937cf7367bba2767e469ed497776802fd,33e3f66447a3639a2bb6b7aa5889fbfd,3628,93.4605,14.62,19
★9,"ピアノ協奏曲第１番""蠍火""（なんでも吸い込むピンク色のための）",af7ba28c850cd161cb3c503d9549426bc5015099127cc00c042661be37650e2c,32197897cf8ad00f7765b0a52a14b2a8,4732,95.6413,16.46,14
★9,千年女王[Hyper],f8210358819deb1cd27e55f9bbf81e21b7accb4858973ed6459a11de742b420a,d65cad7ea336099292c5af80e222018e,4004,95.0424,15.7,16
★9,愛と煩悩と輪廻と常識の極彩世界 [皿と乱打と階段と縦連の同時押世界],f0d3e3db051d7b86f1aa3b9c7b6a340c25b150936d5cbe2ec9dfed27545ff465,4377e154655b3d277b1c65b77d98cf1c,4872,96.2798,13.65,13
★9,架空ユリカゴ [SABOTHER],2116df08787a25ecd8f57290f6a8facfee2062356462acdcec039244cb62dc5d,f8b3b8ca5b5c5f7be1352b7aae723bee,4140,98.0677,13.25,6
★9,ＤＱⅢ Battle -Normal-,7f656fe3334a8b00e694dd4cb73715491309a67ab0451922224778dd2236ceb3,389bab124af9fa4fa5ebccf1b99a9ff5,2844,93.8994,13.21,18
★10,A c i - L - An...um...,fd670de562a1fab6682708dfb0818f00264d2cfeea8cf9a15fceb6eb9a64d367,87f1756867d68fad094b777fc24c1bef,5520,97.0426,13.54,11
★10,aliceblue (Radio Edit) (SP EX++),8c77730ba5f11536cc27d5477f18ec945aa830cde919e258ee0e6f427bb4c80b,10e32182c81f2c4fafbe18946c75b04f,4438,98.4058,12.2,6
★10,Angel dust [7key//Maniac],fe7f970072966973488da1977f49622afec964597f1e10eb9540d2e8c4698282,695a7b261e23b22cf0b1b8c8f4626635,5118,96.8444,13.12,11
★10,Beatrice [MANIAC],4b9e0ef734d918c000626fd87f329dc5d65aed65de27fa8cb20b6dce824ce3e5,64f67cb5e24408f00f85e06c25117a32,3488,95.6493,13.82,14
★10,Brain Analysis [7KEYS ANOTHER],e1b667324b7f132a79dfa22a7436dc169e3b7dc7f0f49eb22b5fee3f20d23579,4e95770104639474cb3ef2bbd79aa7cb,2988,91.5579,18.25,22
★10,Buuuuuuurstraffic [1TB],37e466046a0fcc4a4ba961160921a9128dabb01e1c5218e538ca6d69ff9fda8f,bc2c01f16c07b06bea0508404fe00867,3830,94.1972,16.45,18
★10,Central Nucleus [HARDEST],70dec81a1054f5dd946d17eec75f6008eec497ab6ac1c04008efe3e8aa9c2e54,582c55cacb18f0cc5938125e322799cf,4100,96.6098,13.58,12
★10,CHASER [EX],b47d92e7100a44cda9f4bcff228d4999a842456a30d8ffdc3bbd4c1cba891866,c23778c9dce653fe104576a4942e7bfb,4590,98.1209,13.02,7
★10,Continent Storm [ANOTHER7],72fd19587b464382bd61c51d3ba616270eba403b8315eeac2826183456f429d7,ae8d4f3ce2935916c8b4824eef1fbc68,3862,97.3783,13.93,9
★10,Cry-for BMS Mix-[7KEYS Maniac],a5501e6b37499ab746c794842ab0e31a38c1ada7b0cde5e1bd24c1c7f5da4835,15510bd873717a57514dbc3e6b4e72eb,4324,97.5081,12.91,8
★10,dreamy traveler [NIGHTMARE7],fd63205affb2c931adf5c2d9fae18a2cad7acb58bb366298500d2ec9fe301fa2,9d96062e99f3cc079d9e93fff7a4a597,4164,96.9741,15.28,11
★10,drivin'FTR [7keys EX],414144f9698ce2b2fde0eb370585ea190483d6b0f2782cc75b2752071013053b,44e7f11a7e9d6b1ad289e78d4c4558f2,3768,97.0541,12.98,10
★10,End Time -Extra-,e0e1a29014ebb0a875412a4416e8c941a5056fbba3849387d4b608097b712ea9,076514c9ea2f3338667b6629e482bce0,4000,93.625,13.9,19
★10,Endless Journey [7key//End],e3b6314ddde3fedd4cc452c841a20c0a46b260ad16c068d7fcbc0dcb5a819b52,62453557cd63363c29f3b2b4324bd462,3966,95.5875,13.68,15
★10,Fantasmagoria-隙間-,e3fd254da7e7cfca8656451a56e622cace282959c48eab861504a2e703e385e7,4f094b61576d4e1df6d1043097b64693,4432,99.1652,11.8,4
★10,Fate/fete(MANIAC),ffc71305db592721fe9583544121981dc1612a49d75b4b6d1d7bd8c9b1bcf722,d79f68eeb1dcd10f52e8e8891928ea1f,3480,97.4784,11.96,10
★10,Flowers(802 edit),b8f1fb3c7d7c2b490323960d16d926ee2eef7c35fb0aae847d100f1ef6155b3a,6d166aa5fe3f6c1ae6c172499acc23e8,4356,95.994,13.73,14
★10,Granblaze【Sympho】,fdcf5e0e6760318a2a571d9c61efd073aeaf072d524daecf20a75e51edc0268f,53e35cbc5fe25e489482d30c324c83e3,4524,97.6735,12.83,7
★10,Halcyon[ANOTHER+],0eebafa0b3cf0fb5d5ee0a0b9455ecfe7fea0965479e2f103bed12e967cfe27d,d6fb78635d9c5027417c3beefe6ade67,5110,96.453,16.77,13
★10,Halcyon [PLANETUNE],00acf74b7cc198008fa53de224a05f99ef0e79d86af4640d2e12cb67f9f1586d,0a42f6e6ac736e6f500c6342810fd637,5140,96.8823,16.2,11
★10,Harmony (*｡> × <｡*人) ☆ﾟ.*･｡ﾟ,02cad5a4d54d3928f8ae40fe2432f452e7540ff429c406db51402b579690145c,350d06e51618cebbd037afcf762fb699,3664,98.6968,11.81,4
★10,Imperishable Night 2006 [+2],975d146fba1ea9a6c5fdfd5b2dc6984ae76c06fc2f2d2235df23f159a20f18a3,12bf3eae7d1c2d8fc93854d6b942d828,5200,97.2548,14.29,9
★10,IRREPLACEBLE THINGS [NANATHER],beb1bea3cb1cc5a59151a748840fbbc76f9095cdce1a9688d879ea1bf4e80453,9d02e77635f790c12d333d3af4ce27d2,3264,96.2163,14.04,13
★10,Jack o' Lantern [UltimateRAVE],daf400ce7c2a71b27ef11ee32268b548bd6454def3b80407b23a69e11d6d3058,5077cd14b4759d0e8d61e854eac4e88a,3986,97.7045,13.49,7
★10,L99 (BGA Remake) -EX-,da89e5b33fb06631fef01e69185113a1adba14ef96cc93ddc3e9571407d0ab81,9806e791ab961bcc142e8f57873d9b1e,5000,98.49,14.03,8
★10,Leviathan (SP HEXAEMERON+),640eb0fb348874822ac1f2a2e387c4faaaa8d6b877c629c6cf3703f22c41e65a,5ee91f76ddb49e84dd12b71e17683ace,3936,96.9385,12.99,11
★10,"Little ""Sister"" Bitch",4f22944c0fbf1cb0d130f38cd6abdeefaaf3356a2fc03a88c4fa5c0023980382,55252fa3daaeb2dff8cfc3204c647fdf,5376,97.9957,15.92,9
★10,Merry Christmas Mr.Lawrence,fea88cc465325ac97b98d6f8189e75159b003eb09aa216a2c4b30c22e3d2c399,6262ce9d32676fb72162f99d8b2ce363,4620,96.6991,12.47,12
★10,Moonless Night(7KEY-MANIAC+),949b1f12b63d965c226e2022e6e6174179a67c4c6acef01c76e81d38acf84ca5,42e77e291e6a64d416f860f7c02230f6,3628,93.812,17.9,19
★10,mytht lu cltte [29Another],f445f6100753c7c9c683b353599511637a51557e4cb8dccea3f8bdae0ae19d40,b670d56530361a25c00112b31195d410,3912,97.8719,12.85,6
★10,Parousia[ANOTHER],261876cb546693f69648a7f6d5fa03602f5bc65d49868b265047b32101e8487b,ee21ce9f5b84794c69e64e6d6d27caed,4048,95.4113,14.02,15
★10,phyla (SABOTHER),d82744d44bee8225f7232200e83146592e95d20e38728e45b9c53611f3db4d2e,eb9f7bcd12af2a2c74123c899f10347b,4484,98.411,14.5,8
★10,Pokemon battle imaging - No.3,d385b1349e57829a9568b2b651b19b4b197b45dee3213af49142ddf7ddb8f3cf,4f74d9086f3192b79494cd54d98b8f7b,3576,96.9869,14.69,11
★10,PopCoRian -EX-,da0eab30516ebaca1e6f5a1e31e3482eae1b54eda064d22ad3e95e6c42f16878,4c2a85efe95c8ee2121effaa4627a0cf,3788,98.7658,13.32,7
★10,PUPA [LAPITHER],8263e150d616ab87412b47ab9f27efe8a529cfdeffc2fdae11f6e0dd72b7ade7,284fd8fdf21f963359aca222b9872c92,4108,97.1093,13.54,10
★10,Rainy [Runother],2d4fccd8e0cbadaf45357e8a0ab9ebd469d1575096c1523aaf854175ffcc2615,af4a2231ed7c21fe28f5c9353775be39,3820,95.3338,14.48,15
★10,Ready to Go (^ω^),bbfad7a498464340433e2238f8512c67dafb17d9b129b61b1ac5e199df2e56da,df104d0ded6dedbcb6868ee3c9f64735,3174,97.897,13.37,7
★10,remote control⇒,b15e9504ae5db4171910b8f1c0b916be366b05b8fac307a44a45bcc972617611,e82fc167eb5427200bebcaf03faaa204,4770,95.7075,16.93,14
★10,RISE AGAIN(ANOTHER),31cb7ae9e62cf9995dd171ac62c11e528efe21492a6129edb5259c56e5dc3bc2,27cf4ed5f8e68af2680c18ff04c8f07d,3786,90.3592,19.19,22
★10,Ruins Ray(Assaultics),41173e08c0f4517fbb620184fe726e47fcb84250a67fe98a2c603d7db938ca75,0ab6999effc611d47054060217acdab8,3856,96.7324,16.47,12
★10,Shooting Silver Bullet [EX],8f6550b3d88b40177cbf09a4168fee66fd37975bec6404bd6ba02084e92c5398,609b08143caadb1a167783f889c7997e,4400,98.7159,13.23,7
★10,Snowdrop [nova],6f4f14ca000ac3d2b58a6cd2e00a489317ea006d0e9398fbf91e6cd72a5de1a2,6bc7b3d28c0ce3645a4498ac36a38285,4170,98.1355,12.71,6
★10,suffruti [BLOODY FATE],0d24750f644355d801fdadea903a1d6a56e29259f26f6dc8ed17aa993fa4a8f9,a718de9a2cd2f88deafbd40f5929abb4,4522,98.5571,13.73,7
★10,SUPERNOVA [EX],697a487587ec9695c9cd3fcc8386c08cf5e06d834b60639843cd1fc2b6b92d67,e3c53ab08173061ac8efad8e167fce0e,4362,96.9223,13.88,11
★10,That's the style!!(MODEL PS7 OMHC inspire),435863d8f13f28feb5133798e339dd9e929f588929c8f1bf0def3bfb7a8247b9,91a20cbfa92cba88795f0c1d9b303707,4000,96.8,14.61,11
★10,The Formula [Rea'du],16bca2f2c2d2066dc0f01b89dd6a904e842624ff5cb80219d7f69ef92c0e7c18,3b3ffc9ece8671973cea9d90f93c2e8f,4184,98.2194,11.88,5
★10,TIME LIMIT (bms edit) [7key 2052 fix],aecfbabe5a54d1865ed3cabeb6b6e1137395ed7f05ca73635b9287b596bc8a47,085bce7c990a91ec821162666f72a110,3648,95.5661,15.81,15
★10,to Firmament [F],06651d0a48cc67132486765cf6a989790e5f5c9dd3309f3485e1d088e503db93,1f011a85f85d3d08018f95bef5017d2d,4000,96.6562,12.88,12
★10,Ultimate Weapon [F],dad59d3fa476713adf5b0902442d51b5122fe99d3b8924aee28fb2383b30697a,7654f5b9a8b74de4fff9969a2e3b5331,4444,97.6879,14.71,11
★10,Unexpected rewind [Messiah],cd91596e56b108b04a57adb65f87a506d2bb78633fe666f04d239f9be882aa2c,91412a5634bab06d077370f781db6709,4254,98.0724,13.53,7
★10,Vacant Between You and Me(FOOLISH),337d13414c9cc79e0734b9c106f85a6f8e3fc841e5bf6c6c6989bd1050073b6f,f1f3584b41d64c744fdc5fad14f61e0a,4786,95.4816,14.12,15
★10,Vlll -Lachesis-,e43f594b3043a0435e67c63ca8bf4231566a3eb2ceddd75ce3eb623d6b7fc302,1c8ac8a5a554dd9d6fa54e57640e2887,4728,96.949,15.7,11
★10,☆ さくらなみきのかぜ ☆ foon7,456c3191fa70a2419f83fdc27c0411ef97a909401bce7780ce52ed5b4149a127,1e1f27bbd80ddfc4e690d3c52c60321e,2698,97.0997,15.21,10
★10,ちんこ音頭2012 [sabunnn],0e4b7253aa2e10f4b36cb9dae5e1a6fe97c708a35cd4e2e45b08500fdc2d0277,06eba6331a168ae1ba596c58e5d235cf,4028,98.2622,12.67,6
★10,スペクトラム -maniac-,c9189787d800f2898916b493b9ef52d3651a69c3ec6e07e1a3e1474ce3d9d2bc,b4ef3643a901f65df18faf2ebb58254c,5756,97.3506,12.83,9
★10,ラス・リグ(---),f16eb6ea4069cb1053dbf321152b20476b33df10f900b23b3898ed1426fb13a5,e626a58c3b6caa56181fb9ae6914e211,2606,95.1842,14.8,16
★10,夏夜のノスタルジア(7KEY-MANIAC),f54b5edf8743a40274984a3a4a5b5d1cbc2097ec578f30d8ca08f23aeb91cdb6,9c85e9b028b2f6e5db9dfb1e16c3f926,3794,97.2061,12.67,10
★10,夢、幻。 [7_cloudy],e589fcc825f5fd66891395b6780ff0bdbd8e5975871e265cd96698e11aa83977,7dbe2a38e7bb2b2611cf0fc6b8b7cc2c,3756,98.2095,13.61,7
★10,幽雅に咲かせ、墨染の桜[NORMAL-],4152b2c6a0cf58caae61b80d792a13e51d77bbfaf407b5c1896a1f3a585624d0,0c61170e3248970455f78eaf39fcccad,4790,94.9478,15.04,16
★10,性的猟奇的無意味[7key_EX],01cc40304c526eaa8a5dd9325d0951fffed7395b8ad44db83dae091f5952de47,b52bc7cf1874ff2700ca0879bd75e9df,5252,95.6255,16.39,14
★10,月と狼と砂糖菓子,3aa55956c10dc9c660961eed6b28f9e74153e9b85236c18253373e5d4c6f78d4,55c96ddf8ff57268a85709bd917f0159,4622,98.6045,15.48,9
★10,月時計 Last・Dial(MANIAC),7b634b12a647aa516c69851d237aa88af39c08ab189df58f93265dda7e233032,964fdbb339218fea1bbcdbf5ba31ac9d,4374,98.1539,14.6,8
★10,水晶世界 ～Fracture～ [Insane],5a8b9b2cce8ecee7d6628b7171bb448cea295a75f25f59c67acdf488bfbd4fcc,cf6b5130b319f148ef4fe63ca993a43b,4356,98.9612,12.45,4
★10,私のヒトミ[Na],30085b2c55604e42a499d147f52e63c29c6b62760bdc15c9bc3b46fc00ed9527,47de06762f16d164426e3197c5de967c,4000,98.5688,12.84,6
★11,#74 -7Another+-,3e41558e5d963d146336e14a615d60eee2c8764df205b073084f5f6ddf5c6cdd,bc058266641750aad0114546563b6004,3338,95.8733,14.96,14
★11,"%E3%83%96%E3%83%B3%E3%82%BF%E3%83%B3 ～Falling in ""B"" mix～(樹海)",e078704c6649f7b90965436134be146eec87f602d041f278f795a5f73d2ba88d,f6bf86cd7a9ec5989958eb1c0f1b3b9a,3210,95.444,18.41,15
★11,Alastor [MANIAC7],79f684cd2ce6cc0548f5417fa6402007e3386c731c825212b5899e76384344f6,a9f20d9357bac2ac9a5a3845a169d352,6094,96.1684,16.18,13
★11,analog sky (Another7),6804f9bf99ea7717c35a612efaf50314b0d77b45af4d962a71486f2617d6bc10,4e3cc7bb78186d7c7d945a9a03cd8fb8,3830,94.9608,15.11,16
★11,B-T[7keys-maniac+],d5893beecc9bee5fed8328f72439310c7cb3e14c13739050ed14718ddf5fb4a9,5a7973f0731b50ecb82c01c90daaec24,4366,96.3067,16.37,13
★11,BB BLOW -EX-,41f6b56db3af8f35c47423552c5cb9eedb68be2fe67771f834c56921a492b5b9,ba4523e83007ffa3e47fb3fa7f03783b,4670,98.7741,15.07,9
★11,Betelgeuse -orion7-,08719cbace178a1cbe13fbedca4354f4bd265a43f9c7d87ad4c8b3cd2a2e65be,bd5d6333cf0fa6c86d1274ccc25a89d8,5642,96.464,15.62,13
★11,BIAS (ふつう),7ea539ac2dff187feeb02f2a473c3a4ce12038daf31a4fe1a2d8888bebb69dba,65b4f24da37d78655182838eefc68bef,3146,97.3379,15.24,9
★11,Black Lair[SPADA],ebf31796962d93c75cb72e433ef48fce90d909ef00145787a01abaa0a1277b6b,f53a088f7dcf4a14e5fb27fbd627e573,4444,97.6991,12.42,7
★11,BULLET HELL [EX],b0e9041e20c10f853a1c1b1733ba440c39738594ae6a5c8bbabaad04cf43a807,9fe281ebff01ce708981838e7593928c,3934,94.3315,17.1,18
★11,Central GRAY (^ω^),678f815ffa3444d704e4b5c88b8961b9668c2b4bc8e79395f82fa909922cddde,1d8fa1b51f572221c9d5524980154ccb,4444,97.7892,14.62,8
★11,CHRONO TRIGGER ～世界変革の時～[HARDEST],5d6b1389fe970fe0bec0c682d384811dcbb4c74f3d4b9390ca4213622fdb522a,504950c0052fa12a5c125fcc0f68fda2,5544,98.3721,14.9,8
★11,ClowN CrowN[sLunatic],0c1fe1fa5cdbca82d40fa361b37cbf7bb98ae414c5009f10a68c6115418efc7b,e514f86e5cd07295acc776f71b28ebd9,4444,95.4264,14.02,15
★11,contact force sense(remix) [F],00353ac3e58979621091f42f8887f7f95135a367ead8b98a3a6225f62a8aabe8,68139aaf71929060ae146eb10d9fffbf,4000,94.525,15.98,17
★11,Cryonix[F],f7ed9ae57cda6a43700e524fffaa80db9dfc15a02526b09ab8685cb8ed16a728,226e647aac88ba05c8eafaf9af5fba53,4000,98.4562,15.76,9
★11,Ena (Radio edit) -vaca-,c82527140e304590c2c0ee440bb9bc98f042ec75bcd4694c13aaebe524228d75,f4e321ba363a4a85aa7b9acf6da252f5,5370,96.9553,14.56,11
★11,F13 [END],da0fb1c0ebfa86ee4d684695d9ca57fb9f9d3f3a10cb2c995246e87636b1000e,00b4a7cacb64ccd3b6e377699c914075,4174,97.143,14.87,10
★11,Fly Again (bms edit) [Rea'du],85a3812783705262b1a9acf224b4ecd4b647e15c8ccc1950d3f65a9c2aa740ca,50d06c08b90e30bd168764d3e96ccbd9,4576,96.274,15.17,13
★11,HARDCORE MACHINEGUN [drrrTHER],53e92b878767394cd7138d2b790016b4755068b24c0cf060fd9e985379a3c0f7,0cb096e2750b2954921653726b70dd67,3628,94.6941,14.4,17
★11,Infinite Galaxy[HARDEST],da881cadb23e12eb165c15cf826245fff8346f5acd606e791486f0e15342f0c2,3a500560e6ace69e08b51736ff1be0ca,5220,97.9023,13.83,7
★11,Lambda Driver [ANOTHER+],e9d25888da9e7ca0cec90c6bcb8c943b879d9e117f565a33c50025dd622510a4,dbefc24c03e843b88cb1a1436b10638a,4188,97.4212,13.5,11
★11,Last! Least! Regrets!!(MANIAQ),24f5d445f4b249a26a28a4fc1e94aec0f00c2024af33e3b6ebf3dcf57420d31a,c2662bad732fe327afd467c1f628fe63,4344,98.6878,14.09,8
